Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
299,Gabriel Davis,0,0,5,1,0,98.3,Thu,1,1,2022-09-08,23-160,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,88,22.0,1,80.0,17.6,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,98.3,0,0.0,0,0.0,WR,DaviGa01
300,CeeDee Lamb,0,0,11,0,0,97.1,Sun,1,1,2022-09-11,23-156,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,2,29,14.5,0,18.2,2.6,2,18.2,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,97.1,0,0.0,0,0.0,WR,LambCe00
301,Clyde Edwards-Helaire,0,7,3,2,0,38.6,Sun,1,1,2022-09-11,23-153,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,42,6.0,0,1,57.1,3,3,32,10.7,2,100.0,10.7,3,100.0,2,0,0,,0,0,,0,0,12,0,1,4,0,0,27,38.6,0,0.0,0,0.0,RB,EdwaCl00
302,Eno Benjamin,0,4,4,0,0,33.8,Sun,1,1,2022-09-11,23-151,ARI,,KAN,L 21-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,28,7.0,0,1,50.0,4,3,33,11.0,0,75.0,8.3,1,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,33.8,0,0.0,13,48.1,RB,BenjEn00
303,Cade Otton,0,0,0,0,0,48.4,Sun,1,1,2022-09-11,23-149,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,48.4,0,0.0,12,50.0,TE,OttoCa00
304,Jerry Jeudy,0,0,7,1,0,89.4,Mon,1,1,2022-09-12,23-141,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,102,25.5,1,57.1,14.6,3,42.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,59,89.4,0,0.0,0,0.0,WR,JeudJe00
305,Dennis Houston,0,0,5,0,0,56.5,Sun,1,1,2022-09-11,23-140,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,5,2,16,8.0,0,40.0,3.2,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,56.5,0,0.0,9,37.5,WR,HousDe01
306,Noah Gray,0,0,2,0,0,52.9,Sun,1,1,2022-09-11,23-134,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,10,10.0,0,50.0,5.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,52.9,0,0.0,16,59.3,TE,GrayNo00
307,Michael Carter,0,10,9,0,0,59.5,Sun,1,1,2022-09-11,23-127,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,60,6.0,0,2,40.0,9,7,40,5.7,0,77.8,4.4,3,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,59.5,0,0.0,0,0.0,RB,CartMi03
308,Christian Watson,0,1,4,0,0,65.6,Sun,1,1,2022-09-11,23-122,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,0,100.0,4,2,34,17.0,0,50.0,8.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,65.6,0,0.0,1,4.3,WR,WatsCh00
309,Tylan Wallace,0,0,1,0,0,10.7,Sun,1,1,2022-09-11,23-121,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,10.7,0,0.0,16,59.3,WR,WallTy00
310,Jordan Mason,0,0,0,0,0,0.0,Sun,1,1,2022-09-11,23-110,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,20.8,RB,MasoJo00
311,Chuba Hubbard,0,1,0,0,0,5.7,Sun,1,1,2022-09-11,23-092,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,5.7,0,0.0,21,65.6,RB,HubbCh01
312,Justin Jefferson,0,0,11,2,0,91.9,Sun,1,1,2022-09-11,23-087,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,9,184,20.4,2,81.8,16.7,7,63.6,2,0,0,,0,0,,0,0,12,0,0,0,0,0,57,91.9,0,0.0,0,0.0,WR,JeffJu00
313,Kyle Philips,0,0,9,0,1,47.7,Sun,1,1,2022-09-11,23-086,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,66,11.0,0,66.7,7.3,3,55.6,0,0,0,,0,0,,0,0,0,1,0,0,0,0,31,47.7,0,0.0,6,21.4,WR,PhilKy01
314,Dax Milne,0,0,1,0,0,7.8,Sun,1,1,2022-09-11,23-080,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,7.8,0,0.0,9,37.5,WR,MilnDa00
315,Cam Akers,0,3,0,0,0,17.9,Thu,1,1,2022-09-08,23-078,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,0,0.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,17.9,0,0.0,0,0.0,RB,AkerCa00
316,KJ Hamler,0,0,1,0,0,60.6,Mon,1,1,2022-09-12,23-066,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,60.6,0,0.0,0,0.0,WR,HamlKJ00
317,Chigoziem Okonkwo,0,1,1,0,0,15.4,Sun,1,1,2022-09-11,23-003,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-4,-4.0,0,0,0.0,1,1,11,11.0,0,100.0,11.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,15.4,0,0.0,8,28.6,TE,OkonCh00
318,Jerome Ford,0,0,0,0,0,0.0,Sun,1,1,2022-09-11,22-364,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,12,37.5,RB,FordJe00
319,Josh Palmer,0,1,4,0,0,74.6,Sun,1,1,2022-09-11,22-354,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,1,100.0,4,3,5,1.7,0,75.0,1.3,0,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,74.6,0,0.0,1,4.2,WR,PalmJo00
320,Amari Rodgers,0,0,0,0,0,0.0,Sun,1,1,2022-09-11,22-353,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,11,47.8,WR,RodgAm00
321,James Cook,0,1,0,0,1,5.1,Thu,1,1,2022-09-08,22-348,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,3,5.1,0,0.0,0,0.0,RB,CookJa01
322,Trevor Lawrence,24,2,0,0,0,100.0,Sun,1,1,2022-09-11,22-340,JAX,@,WAS,L 22-28,24,42,18,57.1,275,1,1,0,2.4,2.4,75.0,2,15,4.55,6.5,5.95,5.34,11.5,43.2,2,4,2.0,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,LawrTr00
323,Tutu Atwell,0,0,1,0,0,10.4,Thu,1,1,2022-09-08,22-336,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,10.4,0,0.0,0,0.0,WR,AtweTu00
324,Amon-Ra St. Brown,0,0,12,1,0,88.4,Sun,1,1,2022-09-11,22-322,DET,,PHI,L 35-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,8,64,8.0,1,66.7,5.3,3,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,88.4,0,0.0,0,0.0,WR,StxxAm00
325,Rashod Bateman,0,0,5,1,0,66.1,Sun,1,1,2022-09-11,22-286,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,59,29.5,1,40.0,11.8,1,40.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,37,66.1,0,0.0,1,3.7,WR,BateRa00
326,Dameon Pierce,0,11,1,0,0,28.6,Sun,1,1,2022-09-11,22-204,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,33,3.0,0,2,54.5,1,1,6,6.0,0,100.0,6.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,28.6,0,0.0,0,0.0,RB,PierDa01
327,Ja'Marr Chase,0,0,16,1,0,100.0,Sun,1,1,2022-09-11,22-194,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,10,129,12.9,1,62.5,8.1,10,62.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,100,100.0,0,0.0,0,0.0,WR,ChasJa00
328,Jahan Dotson,0,1,5,2,0,88.3,Sun,1,1,2022-09-11,22-173,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-10,-10.0,0,0,0.0,5,3,40,13.3,2,60.0,8.0,2,60.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,68,88.3,0,0.0,0,0.0,WR,DotsJa00
329,Treylon Burks,0,0,5,0,0,36.9,Sun,1,1,2022-09-11,22-172,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,55,18.3,0,60.0,11.0,2,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,36.9,0,0.0,4,14.3,WR,BurkTr00
330,Elijah Moore,0,0,7,0,0,89.3,Sun,1,1,2022-09-11,22-168,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,49,9.8,0,71.4,7.0,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,75,89.3,0,0.0,0,0.0,WR,MoorEl00
331,Romeo Doubs,0,1,5,0,0,57.4,Sun,1,1,2022-09-11,22-151,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,11,11.0,0,1,100.0,5,4,37,9.3,0,80.0,7.4,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,57.4,0,0.0,0,0.0,WR,DoubRo00
332,Isaiah Likely,0,0,4,0,0,44.6,Sun,1,1,2022-09-11,22-146,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,44.6,0,0.0,1,3.7,TE,LikeIs00
333,Javonte Williams,0,7,12,0,1,57.6,Mon,1,1,2022-09-12,22-140,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,43,6.1,0,3,57.1,12,11,65,5.9,0,91.7,5.4,3,50.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,57.6,0,0.0,0,0.0,RB,WillJa10
334,Alec Pierce,0,0,2,0,0,51.1,Sun,1,1,2022-09-11,22-132,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,51.1,0,0.0,0,0.0,WR,PierAl00
335,Trey Lance,13,13,0,0,1,100.0,Sun,1,1,2022-09-11,22-125,SFO,@,CHI,L 10-19,13,28,15,46.4,164,0,1,0,0.0,3.6,50.3,2,9,6.67,5.9,4.25,3.67,12.6,33.3,13,54,4.2,0,6,61.5,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-5,0,0,68,100.0,0,0.0,0,0.0,QB,LancTr00
336,Tommy Tremble,0,0,1,0,0,34.0,Sun,1,1,2022-09-11,22-101,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,1,1.0,0,100.0,1.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,34.0,0,0.0,20,62.5,TE,TremTo00
337,Chris Olave,0,0,3,0,0,73.8,Sun,1,1,2022-09-11,22-076,NOR,@,ATL,W 27-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,41,13.7,0,100.0,13.7,2,66.7,0,0,0,,0,0,,1,0,2,0,0,0,0,0,45,73.8,0,0.0,0,0.0,WR,OlavCh00
338,Brevin Jordan,0,0,2,0,0,60.0,Sun,1,1,2022-09-11,22-057,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,60.0,0,0.0,6,18.8,TE,JordBr00
339,Garrett Wilson,0,0,8,0,0,48.8,Sun,1,1,2022-09-11,22-051,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,52,13.0,0,50.0,6.5,2,37.5,0,0,0,,0,0,,0,0,0,0,1,0,0,0,41,48.8,0,0.0,0,0.0,WR,WilsGa00
340,Anthony Schwartz,0,2,2,0,0,28.8,Sun,1,1,2022-09-11,22-006,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,20,10.0,0,1,100.0,2,1,19,19.0,0,50.0,9.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,28.8,0,0.0,2,6.3,WR,SchwAn00
341,Skyy Moore,0,0,1,0,0,18.6,Sun,1,1,2022-09-11,22-001,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,30,30.0,0,100.0,30.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,18.6,0,0.0,6,22.2,WR,MoorSk01
342,Kyle Pitts,0,0,7,0,0,84.0,Sun,1,1,2022-09-11,21-340,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,19,9.5,0,28.6,2.7,1,28.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,84.0,0,0.0,0,0.0,TE,PittKy00
343,Wan'Dale Robinson,0,0,1,0,0,15.0,Sun,1,1,2022-09-11,21-249,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,15.0,0,0.0,0,0.0,WR,RobiWa01
344,George Pickens,0,0,3,0,0,71.4,Sun,1,1,2022-09-11,21-191,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,1,3,3.0,0,33.3,1.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,71.4,0,0.0,0,0.0,WR,PickGe00
345,Breece Hall,0,6,9,0,1,45.2,Sun,1,1,2022-09-11,21-103,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,23,3.8,0,1,50.0,9,6,38,6.3,0,66.7,4.2,2,33.3,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,45.2,0,0.0,0,0.0,RB,HallBr03
346,Drake London,0,0,7,0,0,72.0,Sun,1,1,2022-09-11,21-049,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,74,14.8,0,71.4,10.6,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,72.0,0,0.0,0,0.0,WR,LondDr00
